article_image_tag,article_id,image_parent_id,image_file,image_object_location,title,publication,tropes,date,publisher_location,author,volume_number,issue_number,pages,permission,monograph_publishers,arhival_holding,archival_location,cost,permission_acknowledgement,permission_statements,acquisitions,document_intro,image_description,transcripts,group_reprint_id,reprint_type,filename,objectid,object_location,format,display_template
TheBeloitDailyCall1921_Jun28_img1,TheBeloitDailyCall1921_Jun28,TheBeloitDailyCall1921_Jun28__CorsicanaDailySun1921_reprint__direct,TheBeloitDailyCall1921_Jun28_DigSur_1.png,objects/TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_1.png,"""Alone For Eighteen Years. Indian Woman, Abandoned on Desert Island, Finally Found by Party of Otter Hunters""",Beloit (KS) Daily Call,Discovery; Wonder; Girl Crusoe; Wild Child; Jump Overboard,1921-06-28,"Beloit, Kansas",,20,no. 105,3,Public domain,,,,,,,,,,,CorsicanaDailySun1921_reprint,direct,TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_1.png,TheBeloitDailyCall1921_Jun28__CorsicanaDailySun1921_reprint__direct__img1,/objects/TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_1.png,image,image
TheBeloitDailyCall1921_Jun28_img2,TheBeloitDailyCall1921_Jun28,TheBeloitDailyCall1921_Jun28__CorsicanaDailySun1921_reprint__direct,TheBeloitDailyCall1921_Jun28_DigSur_2.png,objects/TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_2.png,"""Alone For Eighteen Years. Indian Woman, Abandoned on Desert Island, Finally Found by Party of Otter Hunters""",Beloit (KS) Daily Call,Discovery; Wonder; Girl Crusoe; Wild Child; Jump Overboard,1921-06-28,"Beloit, Kansas",,20,no. 105,3,Public domain,,,,,,,,,,,CorsicanaDailySun1921_reprint,direct,TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_2.png,TheBeloitDailyCall1921_Jun28__CorsicanaDailySun1921_reprint__direct__img2,/objects/TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_2.png,image,image
TheBeloitDailyCall1921_Jun28_img3,TheBeloitDailyCall1921_Jun28,TheBeloitDailyCall1921_Jun28__CorsicanaDailySun1921_reprint__direct,TheBeloitDailyCall1921_Jun28_DigSur_3.png,objects/TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_3.png,"""Alone For Eighteen Years. Indian Woman, Abandoned on Desert Island, Finally Found by Party of Otter Hunters""",Beloit (KS) Daily Call,Discovery; Wonder; Girl Crusoe; Wild Child; Jump Overboard,1921-06-28,"Beloit, Kansas",,20,no. 105,3,Public domain,,,,,,,,,,,CorsicanaDailySun1921_reprint,direct,TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_3.png,TheBeloitDailyCall1921_Jun28__CorsicanaDailySun1921_reprint__direct__img3,/objects/TheBeloitDailyCall1921_Jun28/TheBeloitDailyCall1921_Jun28_DigSur_3.png,image,image
TheBemidjiDailyPioneer1921_Original,TheBemidjiDailyPioneer1921,,TheBemidjiDailyPioneer1921_DigSur_1.png,objects/TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_1.png,"""Alone For Eighteen Years. Indian Woman, Abandoned on Desert Island, Finally Found by Party of Otter Hunters""",Bemidji (MN) Daily Pioneer,Discovery; Wonder; Girl Crusoe; Wild Child; Jump Overboard,1921-07-16,"Bemidji, Minnesota",,19,no. 75,8,Public domain,,,,,,,,,,"<hi rend=""bold"">ALONE FOR EIGHTEEN YEARS</hi> <hi rend=""bold"">Indian Woman, Abandoned on Desert Island, Finally Found by Party of Otter Hunters.</hi> On San Nicholas island, which is uninhabited, a party of sea-otter hunters, landing to chance their luck, found, to their amazement, the imprint of human feet on the sandy shore—imprints freshly made. They scattered in search. But, the wind shifting and commencing to blow hard, they had to regain their vessel before the maker of the marks could be found. It was undeniable, however, a human being lived on this bleak, wind-blown island of sand and tall brushwood. On returning to the mainland they reported the strange discovery, but nothing was done until a Roman Catholic priest was so moved by the news that he persuaded the captain of a small schooner to sail with him for San Nicolas. After two days' searching he discovered this lonely Crusoe—the first of a new kind. For he found inside a low hut of driftwood a woman more like a beast than a person. She was clad in otter skins, and the feathered skins of the sea-fowl, and her companion was an otter, which she had caught very young and tamed. The priest with difficulty got her story, for she had almost forgotten how to speak. Many years previously the small tribe of Indians to which she belonged—inhabitants of San Nicolas from time past—had been shifted by the government to the mainland. As they were being taken on board, her baby had fallen into the sea, and she had leaped after him, and in the dusk had been given up as drowned. She reached the shore, however, to find the child was dead. In utter loneliness she had lived there for 18 years.",CorsicanaDailySun1921_reprint,direct,TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_1.png,TheBemidjiDailyPioneer1921__CorsicanaDailySun1921_reprint__direct,/objects/TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_1.png,multiple,compound_object
TheBemidjiDailyPioneer1921_img1,TheBemidjiDailyPioneer1921,TheBemidjiDailyPioneer1921__CorsicanaDailySun1921_reprint__direct,TheBemidjiDailyPioneer1921_DigSur_1.png,objects/TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_1.png,"""Alone For Eighteen Years. Indian Woman, Abandoned on Desert Island, Finally Found by Party of Otter Hunters""",Bemidji (MN) Daily Pioneer,Discovery; Wonder; Girl Crusoe; Wild Child; Jump Overboard,1921-07-16,"Bemidji, Minnesota",,19,no. 75,8,Public domain,,,,,,,,,,,CorsicanaDailySun1921_reprint,direct,TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_1.png,TheBemidjiDailyPioneer1921__CorsicanaDailySun1921_reprint__direct__img1,/objects/TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_1.png,image,image
TheBemidjiDailyPioneer1921_img2,TheBemidjiDailyPioneer1921,TheBemidjiDailyPioneer1921__CorsicanaDailySun1921_reprint__direct,TheBemidjiDailyPioneer1921_DigSur_2.png,objects/TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_2.png,"""Alone For Eighteen Years. Indian Woman, Abandoned on Desert Island, Finally Found by Party of Otter Hunters""",Bemidji (MN) Daily Pioneer,Discovery; Wonder; Girl Crusoe; Wild Child; Jump Overboard,1921-07-16,"Bemidji, Minnesota",,19,no. 75,8,Public domain,,,,,,,,,,,CorsicanaDailySun1921_reprint,direct,TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_2.png,TheBemidjiDailyPioneer1921__CorsicanaDailySun1921_reprint__direct__img2,/objects/TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_2.png,image,image
TheBemidjiDailyPioneer1921_img3,TheBemidjiDailyPioneer1921,TheBemidjiDailyPioneer1921__CorsicanaDailySun1921_reprint__direct,TheBemidjiDailyPioneer1921_DigSur_3.png,objects/TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_3.png,"""Alone For Eighteen Years. Indian Woman, Abandoned on Desert Island, Finally Found by Party of Otter Hunters""",Bemidji (MN) Daily Pioneer,Discovery; Wonder; Girl Crusoe; Wild Child; Jump Overboard,1921-07-16,"Bemidji, Minnesota",,19,no. 75,8,Public domain,,,,,,,,,,,CorsicanaDailySun1921_reprint,direct,TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_3.png,TheBemidjiDailyPioneer1921__CorsicanaDailySun1921_reprint__direct__img3,/objects/TheBemidjiDailyPioneer1921/TheBemidjiDailyPioneer1921_DigSur_3.png,image,image
TheBlueRidgeBlade1879_Original,TheBlueRidgeBlade1879,,TheBlueRidgeBlade1879_DigSur_1.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_1.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,"<hi rend=""bold"">A Female Robinson Crusoe.</hi> In the spring of 1835 the small schooner Peor es Nada, built at Monterey, was chartered by Lewis T. Burton and Isaac J. Sparks for an otterhunting expedition from Santa Barbara to the coast of Lower California. The schooner sailed in May, but the trip not proving so successful as was anticipated, she returned as far north as San Pedro, where she remained at anchor during a portion of the month of August of the same year. It being known that the small island of San Nicholas, situated about seventy miles southwest from San Pedro and a little further southeast from Santa Barbara, was inhabited by a number of Indians, the Peor es Nada was dispatched to remove them to the main land. Nineteen men, women and children were taken on board the schooner, which was preparing to depart when one of the Indian mothers discovered that two of her offspring had been forgotten and left on the island. With true maternal devotion she sprang into the water and swam to the shore in search of the missing children, one of which was 3 years of age and the other an infant unable to walk. Her hurried search was unavailing, and, abandoning all hope of finding the babes, she returned to the beach just in time to see the schooner sailing away with all her friends on board. She called frantically for some one to take her to the vessel, but received no reply but the one sad word, <emph>manyana</emph> (to-morrow), which never after ceased to ring in her ear and was repeated on her dying bed. The schooner never went back to the island, which was not again visited until 1851, when George Nidever, another hunter, stopped there for a few days. He was not previously aware that the place was inhabited, but on [t]his occasion he became convinced that such was the case. He noticed three small circular in closures [sic] about two hundred yards from the beach about a mile apart. They were about six feet in diameter[,] and made of brush, the walls five feet high, with a small opening on one side. Near these openings were sticks of driftwood stuck in the ground in the form of a tripod, supporting dried seal blubber. These inclosures appeared to be simply wind breaks, affording no protection from the rain. He also saw a mysterious footprint, and judged [it] to be that of a woman from its small size and arched centre. An approaching storm obliged Nidever's vessel to leave the island without allowing him to pursue his investigations any further. Mr. Nidever, having seen many otter on his visit to the island, made a second during the winter of 1852, and being requested by the Mission Fathers of Santa Barbara, he and a party determined to make a careful hunt for the supposed lone inhabitant of the island. Within half a mile of the head of the island they discovered a basket in the crotch of a bush or small tree, covered with a sealskin, and containing a dress made of shage-skin [shag-skin]—a seafowl common in that section—carefully folded up, and several square pieces of skin similar to those of which the dress was made; also a rope made of seal sinews, shell fish-hooks, bone needles, etc. As it was late and time for them to return to their boat for the night, Mr. Nidever scattered the contents of the basket on the ground, so that upon his return he could judge of the presence or absence of the owner by finding them gathered up or remaining as he left them. The following four or more days were spent in otter hunting, and before the search for the Indian woman was renewed a southeast gale compelled them to seek a more hospitable harbor at the island of San Miguel. A third expedition made to the island in 1853 by Nidever, Charles Brown and four Indians from the Santa Barbara mission were [sic] more successful. On the day after landing Mr[.] Brown discovered the object of their search at a distance, and cautious[ly] approaching in an opposite direction from the remainder of the party came close to her without being observed. She was sitting cross-legged, skinning seal blubber with a rude knife made of a piece of hoop-iron driven into a piece of wood. There was no covering on her head excepting a thick mass of matted hair of a yellowish-brown color, due to the exposure to the sun and air. The hair was short, as though the fine ends had rotted off. She would occasionally raise her hand and shade her eyes and look toward the other men on a sandy plain near the beach, whom she evidently saw. The balance of the party were now signaled in order that she might be captured if the [she] attempted to escape. To the surprise of all she made no attempt to get away, but greeted each one as they approached with a bow and a smile, and chattered all the time in a dialect that none of them understood, although the Indians accompanying Mr. Nidever were acquainted with several Indian dialects. She was talking apparently to herself, from the time Mr. Brown approached within hearing distance until she was made aware of his presence. The expression of her face was pleasing, her features were regular, and her complexion much fairer and her form more symmetrical than that of the Indian women on the main land, and she is believed to have belonged to a different and superior race. By signs and other means of communication she was made aware that they wanted her to accompany them, and without any apparent hesitation she made ready to follow. In their course to where the schooner lay at anchor they found a beautiful spring of water issuing from the bank above the beach, under a shelving rock. The cracks or fissures in this rock were stuck full of bones, and there were other evidences of an encampment of the lone inhabitant of the island. These bones were used for nourishment, obtained by sucking; they were dried and resucked many times, showing that occasionally she was put upon short rations, but at the time of her discovery appeared to have an abundance, such as it was. She retained all her teeth, but they were worn low, supposed to be due to her chewing tough and solid articles of food. Her age appeared to be about 50 years. Mr. Brown made her a skirt of ticking, with which, and a sailor's cotton shirt and a black necktie, her dress was complete. A severe storm arose, and embarking with their island queen, the men soon found themselves at sea in a storm. She made signs that she could stop the storm, and obtaining permission she knelt on the deck facing the quarter whence the wind came and commenced muttering something supposed to be a prayer. She soon got up, but continued the prayer at intervals during the day, apparently without fear, and when the wind began to abate she turned to her fellow-voyagers and with a smile made signs that her prayers had been answered. She was taken to the house of Mr. Nidever in Santa Barbara, where she became the centre of attraction. The Mission fathers took a great interest in her, sending to Los Angeles and other places, hoping to find some one who could converse with her, but failed. Even the Pepimaros Indians, who were said to have had an acquaintance with the Indians on the island, could not understand her. Two offers, one of $1000, for the privilege of taking her to San Francisco were refused by Mr. Nidever. When found she was in excellent physical condition, strong and active; but the eating of fruit and vegetables brought on a sickness, which in connection with an injury to the spine received by falling from a porch, terminated her life four weeks later, or seven weeks from the time she landed.",Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_1.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_1.png,multiple,compound_object
TheBlueRidgeBlade1879_img1,TheBlueRidgeBlade1879,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,TheBlueRidgeBlade1879_DigSur_1.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_1.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,,Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_1.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase__img1,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_1.png,image,image
TheBlueRidgeBlade1879_img2,TheBlueRidgeBlade1879,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,TheBlueRidgeBlade1879_DigSur_2.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_2.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,,Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_2.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase__img2,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_2.png,image,image
TheBlueRidgeBlade1879_img3,TheBlueRidgeBlade1879,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,TheBlueRidgeBlade1879_DigSur_3.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_3.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,,Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_3.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase__img3,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_3.png,image,image
TheBlueRidgeBlade1879_img4,TheBlueRidgeBlade1879,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,TheBlueRidgeBlade1879_DigSur_4.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_4.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,,Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_4.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase__img4,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_4.png,image,image
TheBlueRidgeBlade1879_img5,TheBlueRidgeBlade1879,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,TheBlueRidgeBlade1879_DigSur_5.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_5.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,,Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_5.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase__img5,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_5.png,image,image
TheBlueRidgeBlade1879_img6,TheBlueRidgeBlade1879,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,TheBlueRidgeBlade1879_DigSur_6.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_6.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,,Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_6.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase__img6,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_6.png,image,image
TheBlueRidgeBlade1879_img7,TheBlueRidgeBlade1879,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,TheBlueRidgeBlade1879_DigSur_7.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_7.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,,Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_7.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase__img7,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_7.png,image,image
TheBlueRidgeBlade1879_img8,TheBlueRidgeBlade1879,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase,TheBlueRidgeBlade1879_DigSur_8.png,objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_8.png,"""A Female Robinson Crusoe""",Morganton (NC) Blue Ridge Blade,Jump Overboard; Discovery; Noble Savage; Indian Queen,1879-04-12,"Morganton, North Carolina",,4,no. 7,1,Public domain,,,,,,,,,,,Stuart1878_reprint,paraphrase,TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_8.png,TheBlueRidgeBlade1879__Stuart1878_reprint__paraphrase__img8,/objects/TheBlueRidgeBlade1879/TheBlueRidgeBlade1879_DigSur_8.png,image,image
TheBorderWatch1879_Original,TheBorderWatch1879,,TheBorderWatch1879_DigSur_1.png,objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_1.png,"""Alone for Eighteen Years""",Mount Gambier (AUS) Border Watch,Noble Savage; Signs Easily Interpreted; Indian Queen,1879-08-02,"Mount Gambier, South Australia, Australia",,19,no. 1643,4,Public domain,,,,,,"Australian periodicals published in this archive were found via the National Library of Australia’s Trove project: http://trove.nla.gov.au. If re-publishing, quoting from, or reproducing images from this digital archive with original publication in Australia, we request that you cite the original source provided via Trove, as well as the Lone Woman and Last Indians Digital Archive (Lone Woman and Last Indians Digital Archive, University of South Carolina, https://www.nps.gov/subjects/islandofthebluedolphins/index.htm). Information about Australia copyright law, including fair use, can be found here: http://www.nla.gov.au/copyright-in-library- collections. 
 

 Responsibility for any use of the contents of the Lone Woman and Last Indians Digital Archive rests exclusively with the user.",,,,,Stuart1878_reprint,paraphrase,TheBorderWatch1879/TheBorderWatch1879_DigSur_1.png,TheBorderWatch1879__Stuart1878_reprint__paraphrase,/objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_1.png,multiple,compound_object
TheBorderWatch1879_img1,TheBorderWatch1879,TheBorderWatch1879__Stuart1878_reprint__paraphrase,TheBorderWatch1879_DigSur_1.png,objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_1.png,"""Alone for Eighteen Years""",Mount Gambier (AUS) Border Watch,Noble Savage; Signs Easily Interpreted; Indian Queen,1879-08-02,"Mount Gambier, South Australia, Australia",,19,no. 1643,4,Public domain,,,,,,"Australian periodicals published in this archive were found via the National Library of Australia’s Trove project: http://trove.nla.gov.au. If re-publishing, quoting from, or reproducing images from this digital archive with original publication in Australia, we request that you cite the original source provided via Trove, as well as the Lone Woman and Last Indians Digital Archive (Lone Woman and Last Indians Digital Archive, University of South Carolina, https://www.nps.gov/subjects/islandofthebluedolphins/index.htm). Information about Australia copyright law, including fair use, can be found here: http://www.nla.gov.au/copyright-in-library- collections. 
 

 Responsibility for any use of the contents of the Lone Woman and Last Indians Digital Archive rests exclusively with the user.",,,,,Stuart1878_reprint,paraphrase,TheBorderWatch1879/TheBorderWatch1879_DigSur_1.png,TheBorderWatch1879__Stuart1878_reprint__paraphrase__img1,/objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_1.png,image,image
TheBorderWatch1879_img2,TheBorderWatch1879,TheBorderWatch1879__Stuart1878_reprint__paraphrase,TheBorderWatch1879_DigSur_2.png,objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_2.png,"""Alone for Eighteen Years""",Mount Gambier (AUS) Border Watch,Noble Savage; Signs Easily Interpreted; Indian Queen,1879-08-02,"Mount Gambier, South Australia, Australia",,19,no. 1643,4,Public domain,,,,,,"Australian periodicals published in this archive were found via the National Library of Australia’s Trove project: http://trove.nla.gov.au. If re-publishing, quoting from, or reproducing images from this digital archive with original publication in Australia, we request that you cite the original source provided via Trove, as well as the Lone Woman and Last Indians Digital Archive (Lone Woman and Last Indians Digital Archive, University of South Carolina, https://www.nps.gov/subjects/islandofthebluedolphins/index.htm). Information about Australia copyright law, including fair use, can be found here: http://www.nla.gov.au/copyright-in-library- collections. 
 

 Responsibility for any use of the contents of the Lone Woman and Last Indians Digital Archive rests exclusively with the user.",,,,,Stuart1878_reprint,paraphrase,TheBorderWatch1879/TheBorderWatch1879_DigSur_2.png,TheBorderWatch1879__Stuart1878_reprint__paraphrase__img2,/objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_2.png,image,image
TheBorderWatch1879_img3,TheBorderWatch1879,TheBorderWatch1879__Stuart1878_reprint__paraphrase,TheBorderWatch1879_DigSur_3.png,objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_3.png,"""Alone for Eighteen Years""",Mount Gambier (AUS) Border Watch,Noble Savage; Signs Easily Interpreted; Indian Queen,1879-08-02,"Mount Gambier, South Australia, Australia",,19,no. 1643,4,Public domain,,,,,,"Australian periodicals published in this archive were found via the National Library of Australia’s Trove project: http://trove.nla.gov.au. If re-publishing, quoting from, or reproducing images from this digital archive with original publication in Australia, we request that you cite the original source provided via Trove, as well as the Lone Woman and Last Indians Digital Archive (Lone Woman and Last Indians Digital Archive, University of South Carolina, https://www.nps.gov/subjects/islandofthebluedolphins/index.htm). Information about Australia copyright law, including fair use, can be found here: http://www.nla.gov.au/copyright-in-library- collections. 
 

 Responsibility for any use of the contents of the Lone Woman and Last Indians Digital Archive rests exclusively with the user.",,,,,Stuart1878_reprint,paraphrase,TheBorderWatch1879/TheBorderWatch1879_DigSur_3.png,TheBorderWatch1879__Stuart1878_reprint__paraphrase__img3,/objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_3.png,image,image
TheBorderWatch1879_img4,TheBorderWatch1879,TheBorderWatch1879__Stuart1878_reprint__paraphrase,TheBorderWatch1879_DigSur_4.png,objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_4.png,"""Alone for Eighteen Years""",Mount Gambier (AUS) Border Watch,Noble Savage; Signs Easily Interpreted; Indian Queen,1879-08-02,"Mount Gambier, South Australia, Australia",,19,no. 1643,4,Public domain,,,,,,"Australian periodicals published in this archive were found via the National Library of Australia’s Trove project: http://trove.nla.gov.au. If re-publishing, quoting from, or reproducing images from this digital archive with original publication in Australia, we request that you cite the original source provided via Trove, as well as the Lone Woman and Last Indians Digital Archive (Lone Woman and Last Indians Digital Archive, University of South Carolina, https://www.nps.gov/subjects/islandofthebluedolphins/index.htm). Information about Australia copyright law, including fair use, can be found here: http://www.nla.gov.au/copyright-in-library- collections. 
 

 Responsibility for any use of the contents of the Lone Woman and Last Indians Digital Archive rests exclusively with the user.",,,,,Stuart1878_reprint,paraphrase,TheBorderWatch1879/TheBorderWatch1879_DigSur_4.png,TheBorderWatch1879__Stuart1878_reprint__paraphrase__img4,/objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_4.png,image,image
TheBorderWatch1879_img5,TheBorderWatch1879,TheBorderWatch1879__Stuart1878_reprint__paraphrase,TheBorderWatch1879_DigSur_5.png,objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_5.png,"""Alone for Eighteen Years""",Mount Gambier (AUS) Border Watch,Noble Savage; Signs Easily Interpreted; Indian Queen,1879-08-02,"Mount Gambier, South Australia, Australia",,19,no. 1643,4,Public domain,,,,,,"Australian periodicals published in this archive were found via the National Library of Australia’s Trove project: http://trove.nla.gov.au. If re-publishing, quoting from, or reproducing images from this digital archive with original publication in Australia, we request that you cite the original source provided via Trove, as well as the Lone Woman and Last Indians Digital Archive (Lone Woman and Last Indians Digital Archive, University of South Carolina, https://www.nps.gov/subjects/islandofthebluedolphins/index.htm). Information about Australia copyright law, including fair use, can be found here: http://www.nla.gov.au/copyright-in-library- collections. 
 

 Responsibility for any use of the contents of the Lone Woman and Last Indians Digital Archive rests exclusively with the user.",,,,,Stuart1878_reprint,paraphrase,TheBorderWatch1879/TheBorderWatch1879_DigSur_5.png,TheBorderWatch1879__Stuart1878_reprint__paraphrase__img5,/objects/TheBorderWatch1879/TheBorderWatch1879_DigSur_5.png,image,image
